t_minus_t0_M,NRHybSur3dq8_CCE_energy_radiated_over_M,SEOBNRv5EHM_energy_radiated_over_M,NRHybSur3dq8_CCE_angular_momentum_z_radiated_over_M2,SEOBNRv5EHM_angular_momentum_z_radiated_over_M2,NRHybSur3dq8_CCE_planar_momentum_over_M,SEOBNRv5EHM_planar_momentum_over_M
231080.0,5.782390851500255e-05,5.781411908983061e-05,0.030659399831451547,0.03065411546880513,6.406959181682419e-09,6.4067453770512386e-09
231641.0,5.797717517779258e-05,5.7967358595941165e-05,0.030738558117589288,0.030733259446186025,7.492788858653442e-09,7.490604455243703e-09
231980.0,5.8069824465448836e-05,5.8059991478564215e-05,0.0307864038414451,0.030781096529189228,7.103194908453345e-09,7.0999870066700775e-09
232525.0,5.821882702468004e-05,5.8208967665568194e-05,0.03086334309078964,0.03085802189445234,4.9461954257199366e-09,4.942359805206401e-09
232880.0,5.831591896749765e-05,5.830604245307853e-05,0.030913472171031978,0.030908141944424077,2.78265665065536e-09,2.778740727015945e-09
233409.0,5.846065130987783e-05,5.845074920130681e-05,0.030988190170658257,0.030982846483567368,1.1557585722473906e-09,1.157957519011419e-09
233760.0,5.855671767888819e-05,5.854679858537598e-05,0.03103777905821984,0.03103242644137826,3.481542273366555e-09,3.4834436195206593e-09
234293.0,5.870264841092167e-05,5.869270344980837e-05,0.03111309949675177,0.031107733290331466,6.294634977063796e-09,6.294830330740629e-09
234660.0,5.8803166353648195e-05,5.8793203560545804e-05,0.031164974959650055,0.031159599382489866,7.319588770942447e-09,7.3181125412571295e-09
235177.0,5.894481856857813e-05,5.8934830590907395e-05,0.031238071178894905,0.031232682364606117,7.21074544770714e-09,7.207797314398157e-09
235560.0,5.90497944637147e-05,5.9039787817696335e-05,0.03129223552162994,0.031286836886862304,5.975504209466687e-09,5.971638355870516e-09
236061.0,5.918716189279443e-05,5.917713081868816e-05,0.031363105257814834,0.03135769376428249,3.1913412899144485e-09,3.1873378586581987e-09
236460.0,5.929660211250131e-05,5.928655160254264e-05,0.031419560760223154,0.03141413902971255,6.377284644697308e-10,6.356110674121657e-10
236945.0,5.942967853116392e-05,5.9419604411667574e-05,0.031488201739793296,0.03148276757481534,3.1192062991179923e-09,3.1214351897770717e-09
237340.0,5.9538098936148416e-05,5.952800561861038e-05,0.0315441190961076,0.03153867482268366,5.429079540224066e-09,5.429809608687036e-09
237830.0,5.9672643350768364e-05,5.966252619374914e-05,0.03161350227002141,0.03160804546141602,7.197092473750882e-09,7.196238864733864e-09
238240.0,5.978526235990354e-05,5.97751252515676e-05,0.031671572333547574,0.031666105044647695,7.46658994202204e-09,7.463965255680586e-09
238714.0,5.991550759746885e-05,5.990534736167755e-05,0.031738723780969084,0.03173324435886594,6.340244576365204e-09,6.336723598442019e-09
239140.0,6.0032606141557096e-05,6.002242510308288e-05,0.03179909044408164,0.03179360010989915,4.204345479547253e-09,4.200214390439951e-09
239598.0,6.015854596565471e-05,6.014834252301246e-05,0.031864007939868245,0.031858505852428234,1.215758000265744e-09,1.212167029420396e-09
240040.0,6.0280130496385886e-05,6.026990543606236e-05,0.03192667353994948,0.031921160099766706,2.160842256196644e-09,2.163414287860398e-09
240482.0,6.040175863222228e-05,6.0391511949228587e-05,0.031989354834167885,0.03198383002792279,4.925896825250222e-09,4.927115249894549e-09
240940.0,6.052783561739974e-05,6.051756653354651e-05,0.032054321692810576,0.032048785101584695,6.883398074321319e-09,6.882726866815066e-09
241366.0,6.0645145835381395e-05,6.063485587762953e-05,0.03211476452526048,0.032109216955403176,7.517776444323012e-09,7.515810271923128e-09
241820.0,6.077021125302072e-05,6.0759899028624704e-05,0.032179196184663035,0.032173636908618526,6.809064447755181e-09,6.805521068687443e-09
242250.0,6.0888707835778554e-05,6.087837447320374e-05,0.03224023705766632,0.032234666681905055,4.9422177638704685e-09,4.9383061803402695e-09
242720.0,6.101827466616512e-05,6.10079182263872e-05,0.03230697315004686,0.032301390658566846,1.98948618460753e-09,1.98559141457354e-09
243134.0,6.11324447274444e-05,6.112206796933977e-05,0.03236577243131507,0.03236017927656319,1.2094373649372948e-09,1.211815572976993e-09
243620.0,6.126651941297268e-05,6.125611887095404e-05,0.03243481526379722,0.032429209622125574,4.370248607548459e-09,4.371799057123222e-09
244018.0,6.137635665814071e-05,6.13659366447345e-05,0.03249137068827367,0.032485754826774724,6.348954228190198e-09,6.349054013621748e-09
244520.0,6.15149458220722e-05,6.150450122637537e-05,0.032562722641162146,0.03255709388119849,7.50189339782794e-09,7.499924683991698e-09
244903.0,6.162072030072537e-05,6.161025688422406e-05,0.0326171741851359,0.03261153555742417,7.211968872403988e-09,7.208952229002672e-09
245420.0,6.176355438897498e-05,6.175306548867792e-05,0.032690695475788636,0.03268504348999761,5.295499734973089e-09,5.2913727442047e-09
245787.0,6.186498379098833e-05,6.185447672941778e-05,0.032742898770898456,0.03273723726795713,3.117500853360906e-09,3.1134500282052614e-09
246300.0,6.200681464632002e-05,6.199628219363167e-05,0.032815887843061865,0.03281021302302633,8.054972885284447e-10,8.077943217269274e-10
246671.0,6.210942320550533e-05,6.209887238915277e-05,0.03286868657854437,0.03286300212155738,3.2346064751355017e-09,3.236954682843509e-09
247200.0,6.225578384581659e-05,6.224520693920054e-05,0.03294399025918339,0.03293829209422794,6.145754129221375e-09,6.145987431725718e-09
247555.0,6.235403853166643e-05,6.234344414768353e-05,0.03299453755200174,0.032988830204718066,7.255334637879666e-09,7.254384943305817e-09
248100.0,6.250493549298074e-05,6.249431435004595e-05,0.03307215814854387,0.03306643674522171,7.291220877565877e-09,7.288120655495475e-09
248439.0,6.259883000179558e-05,6.25881922047651e-05,0.03312045171897589,0.03311472157726464,6.2880810142158755e-09,6.284255549619835e-09
249000.0,6.27542700341016e-05,6.27436046111242e-05,0.0332003916468944,0.03319464702839779,3.248885706921026e-09,3.2446675894020257e-09
249323.0,6.284379814169092e-05,6.283311674767427e-05,0.03324642926816402,0.03324067629128869,1.0985172466199274e-09,1.0947306758332281e-09
249880.0,6.299824114835889e-05,6.298753212345515e-05,0.033325839154213416,0.03332007172352912,3.0910682406984822e-09,3.0934006005226957e-09
250207.0,6.308894333592629e-05,6.307821803339689e-05,0.033372470368893785,0.03336669442546904,5.069116969677573e-09,5.070488789691357e-09
250780.0,6.324793859099381e-05,6.323718478812621e-05,0.033454202909768554,0.03344841204358847,7.251951677834245e-09,7.250774332316996e-09
251091.0,6.333426560151578e-05,6.332349633385499e-05,0.03349857503545632,0.033492776064230304,7.541222569581195e-09,7.539221231189429e-09
251680.0,6.349781955202495e-05,6.348702107804988e-05,0.0335826325275878,0.03357681822917731,6.2518524502012394e-09,6.24791769751587e-09
251976.0,6.358004276244986e-05,6.356922961428839e-05,0.033624885997844786,0.03361906399855541,4.803960277531782e-09,4.799828307618557e-09
252580.0,6.374788424738735e-05,6.373704117378418e-05,0.033711128030705445,0.03370529033159675,9.385653976536997e-10,9.353410498988905e-10
252860.0,6.382571968910808e-05,6.381486273028699e-05,0.033751117862640054,0.033745272885550376,1.4210843167371212e-09,1.4239615718502726e-09
253480.0,6.399813305882083e-05,6.398724534172209e-05,0.033839689517594126,0.03383382843061079,5.309657761629699e-09,5.310681421337514e-09
253744.0,6.407157434878239e-05,6.406067352534131e-05,0.03387741341915713,0.03387154547247515,6.495180503928837e-09,6.495307412036531e-09
254360.0,6.424299907385536e-05,6.423206768231165e-05,0.0339654579735273,0.033959574028940176,7.537379590779118e-09,7.534876049104814e-09
254628.0,6.431760697866762e-05,6.43066622610656e-05,0.034003772755266316,0.03399788184043257,7.162397394621216e-09,7.159381701125742e-09
255260.0,6.449361287756433e-05,6.448263670086985e-05,0.03409415026941329,0.03408824289805243,4.48484430779232e-09,4.480499433695905e-09
255512.0,6.456381789877571e-05,6.45528291277073e-05,0.03413019599801816,0.0341242820423984,2.8959410311931403e-09,2.8917618070612874e-09
256160.0,6.47444116909013e-05,6.473339049459191e-05,0.034222908888053176,0.03421697797275189,1.9179225585510134e-09,1.9207922989526775e-09
256396.0,6.481020735464947e-05,6.47991743243701e-05,0.034256683242802906,0.03425074613687366,3.493923605287679e-09,3.496245229862294e-09
257060.0,6.499539563129996e-05,6.498432934986301e-05,0.0343517338553661,0.03434577934004182,6.814456625386494e-09,6.814032231914307e-09
257280.0,6.505677542697046e-05,6.504569814124989e-05,0.034383234491366606,0.034377274212505894,7.353833261301784e-09,7.35249226939831e-09
257960.0,6.52465647849024e-05,6.523545355212281e-05,0.034480625147080904,0.0344746470881506,6.884683293794822e-09,6.881044185678401e-09
258164.0,6.530352223276146e-05,6.529240082715728e-05,0.03450984973047436,0.03450386634579885,6.135284248129076e-09,6.1314063291194435e-09
258840.0,6.549233168027534e-05,6.548117662768588e-05,0.034606716347443986,0.03460071534885776,2.203525962692772e-09,2.1993336741042528e-09
259049.0,6.55507274170668e-05,6.553956194712792e-05,0.034636672348161986,0.03463066590061567,8.543420515129262e-10,8.498130470838302e-10
259740.0,6.574386795641816e-05,6.57326680142689e-05,0.03473573903174892,0.0347297145571579,4.2502302192195355e-09,4.252079303643989e-09
259933.0,6.579783277674973e-05,6.578662316134398e-05,0.03476341591588175,0.03475738638842858,5.338534160543731e-09,5.3398448109334015e-09
260640.0,6.599559058511074e-05,6.598434545854623e-05,0.034864828432197036,0.034858780356039044,7.5303096266362e-09,7.528427649830652e-09
260817.0,6.604511799374524e-05,6.6033863942144e-05,0.03489022387549429,0.0348841711402036,7.550173335758014e-09,7.547808750054905e-09
261540.0,6.624749976258737e-05,6.623620923352476e-05,0.034993984611530915,0.034987912828444885,5.418432208005016e-09,5.414117375777373e-09
261701.0,6.629258318210292e-05,6.628128452654124e-05,0.035017096254891945,0.035011020227498656,4.531924142045006e-09,4.52752528564477e-09
262420.0,6.6493991272891e-05,6.648265638596059e-05,0.03512033517143166,0.035114240209731515,7.692323285190006e-10,7.713689576065018e-10
262585.0,6.654022829218924e-05,6.652888509640431e-05,0.03514403300507433,0.03513793370058422,1.7871748286203375e-09,1.790104106829169e-09
263320.0,6.67462693837917e-05,6.673488929187262e-05,0.035249623325428296,0.03524350472148957,6.137118138275964e-09,6.137537264088759e-09
263469.0,6.678805346313135e-05,6.677666589017057e-05,0.035271034146673694,0.035264911630680566,6.713758059026301e-09,6.713844282327884e-09
264220.0,6.699873443991185e-05,6.698730925619644e-05,0.0353789783189859,0.0353728361230054,7.345498515941505e-09,7.3423279894440264e-09
264353.0,6.703605905801128e-05,6.702462719913193e-05,0.035398099793871686,0.03539195410810561,7.043619305580892e-09,7.040362835451033e-09
265120.0,6.725138691598415e-05,6.723991653855761e-05,0.03550840030516645,0.03550223449097177,3.2947185569861717e-09,3.290243519453669e-09
265237.0,6.728424553471886e-05,6.727276925296352e-05,0.03552523009421396,0.03551906120011529,2.5136156016948303e-09,2.5092819116019278e-09
266020.0,6.750422724092262e-05,6.749271132537153e-05,0.0356378894282433,0.03563169987820334,3.24842437779128e-09,3.2509272076725117e-09
266122.0,6.753289434275017e-05,6.752137324156516e-05,0.03565256910335228,0.0356463768533865,3.904247014855639e-09,3.90645627304359e-09
266900.0,6.775163066342983e-05,6.774007000429183e-05,0.03576456599526046,0.03575835313344797,7.3012263239353574e-09,7.300087894763023e-09
267006.0,6.7781443664882e-05,6.77698776095512e-05,0.0357798291020178,0.035773613426989356,7.474341347747653e-09,7.473052814219502e-09
267800.0,6.800484273380023e-05,6.799323645036781e-05,0.03589418800934389,0.03588795131620796,6.257940792632919e-09,6.2538143867734164e-09
267890.0,6.803017429036102e-05,6.801856344882399e-05,0.035907153908561834,0.03590091483294079,5.8590507501596824e-09,5.855043132821384e-09
268700.0,6.825824286715963e-05,6.824659120311039e-05,0.03602387719370171,0.03601761675867794,9.075134694553159e-10,9.042951325017162e-10
268774.0,6.827908637959659e-05,6.826743097739619e-05,0.03603454352120753,0.03602828113351524,6.316112130010918e-10,6.271724536590153e-10
269600.0,6.851183155258088e-05,6.850013445499066e-05,0.03615363366341192,0.03614734951569108,5.418205895785705e-09,5.419353941766117e-09
269658.0,6.852818041919485e-05,6.851648038062674e-05,0.03616199806090848,0.03615571238182028,5.709136197415372e-09,5.710130489615163e-09
270500.0,6.876560929521097e-05,6.875386649368066e-05,0.0362834576108487,0.03627714967351128,7.557653143167313e-09,7.554972240404434e-09
270542.0,6.877745688236316e-05,6.876571193803427e-05,0.036289517713755694,0.0362832086619415,7.520348400350765e-09,7.517644333870216e-09
271380.0,6.901393051757915e-05,6.900214286862932e-05,0.03641046194190643,0.036404130642737606,4.3845278029293395e-09,4.379938384072643e-09
271426.0,6.902691593145015e-05,6.901512592772436e-05,0.03641710258592535,0.036410770060150977,4.104164946226133e-09,4.099715433934657e-09
272280.0,6.92680825986554e-05,6.925624908540427e-05,0.03654041958708342,0.036534064346557295,2.1131362126163262e-09,2.1161954097842984e-09
272310.0,6.927655760817633e-05,6.926472255504368e-05,0.03654475267677884,0.0365383966340698,2.3177283511991645e-09,2.3207497110509892e-09
273180.0,6.952242416319673e-05,6.95105448119525e-05,0.03667044482762987,0.036664065664871626,6.944119716381499e-09,6.943668972355839e-09
273195.0,6.952666480518932e-05,6.95147846812541e-05,0.0366726124910619,0.03666623292685254,6.988397046702269e-09,6.988126759038926e-09
274079.0,6.977667259949031e-05,6.976474748282492e-05,0.036800393142175675,0.03679399013091235,6.8249407909213214e-09,6.821144726501515e-09
274080.0,6.977695551530465e-05,6.976503034998588e-05,0.036800537726633595,0.03679413468965979,6.821732942921142e-09,6.817872695071378e-09
274960.0,7.002601441715856e-05,7.001404446183874e-05,0.0369278052070829,0.036921378841842704,1.980542300155302e-09,1.9761761948265615e-09
274963.0,7.002686379878322e-05,7.001489368464961e-05,0.03692823918660848,0.036921812739644594,1.9601517086846766e-09,1.9557611190164156e-09
275847.0,7.027723871638633e-05,7.02652234772061e-05,0.03705615075017812,0.037049700807271345,4.4393644248098684e-09,4.4415074540252084e-09
275860.0,7.028092206215381e-05,7.0268906168508e-05,0.03705803228818861,0.03705158200282554,4.5170681526672375e-09,4.51897682066039e-09
276731.0,7.052779766934336e-05,7.051573708677608e-05,0.03718412794084078,0.03717765439849692,7.583175767344043e-09,7.581596699258274e-09
276760.0,7.053602047210694e-05,7.052395841069197e-05,0.03718832739599701,0.03718185308210507,7.599316837500512e-09,7.597259605799807e-09
277615.0,7.077854082168151e-05,7.076643480341223e-05,0.037312170803684604,0.037305673603788427,5.4419833512196006e-09,5.437640242080071e-09
277660.0,7.079130981503536e-05,7.077920149486392e-05,0.037318690575943406,0.037312192175190786,5.2041339821629076e-09,5.199546390187201e-09
278499.0,7.102946821127338e-05,7.101731689204306e-05,0.0374402793183054,0.03743375850141975,8.492654811498359e-10,8.512819432367014e-10
278560.0,7.104679013360175e-05,7.10346356962685e-05,0.03744912180617537,0.03744259936319026,1.1933589473853323e-09,1.1964369168268332e-09
279383.0,7.128058005969283e-05,7.126838353597091e-05,0.037568453510936434,0.03756190914337227,6.160544362304771e-09,6.16128344503516e-09
279440.0,7.129677799494835e-05,7.128457856111933e-05,0.03757672039105052,0.037570174508099796,6.4002624278045e-09,6.400591793813023e-09
280268.0,7.153216120286614e-05,7.151991930471065e-05,0.03769683863438704,0.03769027067922595,7.413189810091697e-09,7.410320606111583e-09
280340.0,7.155263697635057e-05,7.15403913883002e-05,0.03770728642984688,0.03770071655614563,7.271071105761193e-09,7.267622112093701e-09
281152.0,7.178364350303539e-05,7.177135605566144e-05,0.03782514473687573,0.03781855311942774,3.4954591567924134e-09,3.4908493402096305e-09
281240.0,7.180868807907797e-05,7.179639609873288e-05,0.03783792090265479,0.03783132692720055,2.9117770231768744e-09,2.907086932912557e-09
282036.0,7.203531126024108e-05,7.202297814891548e-05,0.037953516912046285,0.03794690153936637,3.0124209857779505e-09,3.015354896244983e-09
282140.0,7.206493141537699e-05,7.205259294197813e-05,0.037968623859504204,0.03796200569361567,3.697050019484098e-09,3.6995671224845746e-09
282920.0,7.228716447228665e-05,7.227478577618096e-05,0.038081955104450685,0.03807531599269564,7.276064313183863e-09,7.275138355287157e-09
283040.0,7.23213669987079e-05,7.230898212206347e-05,0.038099395242417254,0.03809275291310194,7.49482188614891e-09,7.493350413687156e-09
283804.0,7.253920341157498e-05,7.252677919426951e-05,0.03821045935023444,0.03820379655672778,6.474440335093176e-09,6.47043323255016e-09
283920.0,7.257229019447962e-05,7.25598600102116e-05,0.03822732680523003,0.03822066090909574,5.977386539150898e-09,5.972941786752086e-09
284688.0,7.279142852159912e-05,7.27789587078962e-05,0.038339029801527535,0.03833234332365119,1.2726543369232771e-09,1.2681068965401743e-09
284820.0,7.282910708058469e-05,7.281663045564651e-05,0.038358233791058224,0.03835154377499298,6.68949114625209e-10,6.680172666127073e-10
285572.0,7.304384011629288e-05,7.303132453957215e-05,0.03846766659866466,0.0384609563595509,5.081497734720253e-09,5.083359212946836e-09
285720.0,7.308611729437519e-05,7.307359405403877e-05,0.03848920955989894,0.0384824953385232,5.84822246189823e-09,5.849195930685619e-09
286457.0,7.329672418321142e-05,7.328416268971498e-05,0.038596515418792686,0.03858978132248614,7.637200006689602e-09,7.634983081575149e-09
286620.0,7.334332097733485e-05,7.333075102703423e-05,0.038620254153699865,0.038613515661436115,7.515098935899893e-09,7.512051779101894e-09
287341.0,7.354950942680453e-05,7.353690204694186e-05,0.038725285111455565,0.03871852716637827,4.842355075504938e-09,4.837608719921605e-09
287500.0,7.359499629484782e-05,7.358238066752611e-05,0.038748453227528894,0.03874169099536573,3.877085532474341e-09,3.872225855730247e-09
288225.0,7.380248172828146e-05,7.378982849857134e-05,0.03885412128462535,0.03884733950920611,1.5613114001638495e-09,1.5644741546583263e-09
288400.0,7.385258327579267e-05,7.383992098446343e-05,0.038879634067195565,0.03887284758100173,2.751877233380349e-09,2.7549667502566037e-09
289109.0,7.405564131559002e-05,7.40429422533382e-05,0.038983023995776474,0.03897621841143481,6.6571243549546824e-09,6.6575573611625165e-09
289300.0,7.411036444781109e-05,7.409765548402842e-05,0.03901088389327858,0.039004073167939204,7.240429994691112e-09,7.239637555977136e-09
289993.0,7.430898853620748e-05,7.429624352405722e-05,0.03911199335050936,0.039105163933214455,7.183922814595598e-09,7.180564595815201e-09
290200.0,7.436834019787721e-05,7.435558440991e-05,0.039142202829298346,0.03913536782569819,6.510482600265513e-09,6.5062226108152354e-09
290877.0,7.45625237240985e-05,7.454973260515576e-05,0.03924102948007772,0.0392341761640137,2.7033471554446443e-09,2.6985713482523015e-09
291100.0,7.462651083728167e-05,7.461370807963556e-05,0.03927359100640758,0.03926673165209824,1.2071174081231678e-09,1.2031258273837967e-09
291761.0,7.481624704484347e-05,7.480340977875037e-05,0.03937013246423677,0.03936325518973383,3.836240281754762e-09,3.838856979819762e-09
291980.0,7.487913292816649e-05,7.486628423762732e-05,0.0394021264553752,0.039395243242610276,5.148472330068244e-09,5.150146604696562e-09
292645.0,7.507015864854395e-05,7.505727525062722e-05,0.03949930231680465,0.03949240106754547,7.528090899204187e-09,7.526882421389707e-09
292880.0,7.513768947591077e-05,7.512479381946285e-05,0.03953365170529732,0.03952674408905524,7.648532224133753e-09,7.646005599788389e-09
293530.0,7.532454635081116e-05,7.531161674166056e-05,0.0396286852933586,0.039621760068548985,5.940875406257302e-09,5.936562830100513e-09
293780.0,7.539644154730293e-05,7.53834988904012e-05,0.03966524630861171,0.039658314321249846,4.599802881502905e-09,4.594880386959382e-09
294414.0,7.557883558940718e-05,7.556585978131788e-05,0.03975798910334133,0.03975103995095079,7.002426979201571e-10,6.959979847321845e-10
294680.0,7.565538949096375e-05,7.564239977837915e-05,0.03979691039328743,0.03978995403974354,1.983246042505935e-09,1.986675335341674e-09
295298.0,7.583331400076784e-05,7.582029191744633e-05,0.039887360046403836,0.03988038692470233,5.795830784422162e-09,5.797082237049242e-09
295580.0,7.591453360363179e-05,7.590149673610095e-05,0.03992864410461825,0.03992166331848006,6.9429162045979664e-09,6.9427045909567535e-09
296182.0,7.608798182585684e-05,7.607491335331281e-05,0.0400167982235859,0.040009801045332,7.577362986703325e-09,7.574519429840511e-09
296460.0,7.616810884473945e-05,7.615502577195096e-05,0.04005751779413465,0.04005051304018751,6.9862642401458e-09,6.982300592655846e-09
297066.0,7.634283926866422e-05,7.632972433181991e-05,0.04014630366572748,0.04013928238550275,4.0392053760521575e-09,4.034336289314315e-09
297360.0,7.642764159983816e-05,7.64145112161964e-05,0.04018938938650472,0.04018236009628517,2.074193330543877e-09,2.0694406622561367e-09
297950.0,7.659788658294985e-05,7.658472516925166e-05,0.04027587640720902,0.04026883104062236,2.5158045153695614e-09,2.5191748067332754e-09
298260.0,7.668737124999204e-05,7.667419355241385e-05,0.04032133075765855,0.040314276955518306,4.537337000368987e-09,4.539572321307308e-09
298834.0,7.685312398619566e-05,7.683991611280947e-05,0.04040551651089973,0.04039844708433424,7.134595689533495e-09,7.1343885686470665e-09
299160.0,7.69472980006092e-05,7.693407300885771e-05,0.04045334197780874,0.04044626368474646,7.661932320909292e-09,7.659874537814425e-09
299718.0,7.71085516915523e-05,7.709529736462519e-05,0.04053522405595547,0.0405281305727855,6.774392245680648e-09,6.7703243760930365e-09
300040.0,7.72016394589137e-05,7.718836818872443e-05,0.04058248725120622,0.040575384996124834,5.323763677072455e-09,5.318885835566348e-09
300603.0,7.736445937994762e-05,7.735115841260569e-05,0.040665146021897226,0.0406580284015838,1.725001645330705e-09,1.7202756463527103e-09
300940.0,7.7461957038594e-05,7.74486382677593e-05,0.04071463696381915,0.040707510133088265,1.1832419589953893e-09,1.1864817002450712e-09
301487.0,7.762026907667445e-05,7.760692134450616e-05,0.040794988924436455,0.040787847110549065,4.7625736584575635e-09,4.764883035329061e-09
301840.0,7.772247272446354e-05,7.77091063110848e-05,0.040846856878358484,0.04083970539039074,6.5211930831761725e-09,6.5216271483262686e-09
302371.0,7.787626993610913e-05,7.786287540305871e-05,0.04092489956261755,0.040917733507549056,7.678230025086551e-09,7.676429361216118e-09
302740.0,7.798318658394323e-05,7.796977253981646e-05,0.04097914699775309,0.040971970829778805,7.280442223710511e-09,7.276758041750742e-09
303255.0,7.813246207096709e-05,7.811902078772228e-05,0.0410548779259069,0.041047687649215986,5.186549266227885e-09,5.181765048261698e-09
303640.0,7.824409882008495e-05,7.823063720024331e-05,0.04111150732710783,0.041104306522643574,2.7647409110747275e-09,2.7597038921399142e-09
304139.0,7.838884578979212e-05,7.837535779566169e-05,0.041184924066741894,0.04117770962414855,1.2565391673896106e-09,1.259756899594066e-09
304520.0,7.849940520073043e-05,7.848589705548087e-05,0.04124099430348965,0.041233769449140284,3.812382437251238e-09,3.815189152878572e-09
305023.0,7.864542152534633e-05,7.863188672454687e-05,0.0413150381431881,0.0413077995238062,6.511964109305581e-09,6.512612586524489e-09
305420.0,7.87607109719701e-05,7.874715509999304e-05,0.041373493872469316,0.04136624436938707,7.579378089564684e-09,7.577871857281328e-09
305907.0,7.890218958644298e-05,7.888860779833175e-05,0.041445220303251526,0.0414379574105518,7.334513983175401e-09,7.331201824458124e-09
306320.0,7.902221617555233e-05,7.900861240307432e-05,0.0415060640486554,0.04149878978659374,5.82765096985278e-09,5.822838914857912e-09
306791.0,7.915915010956636e-05,7.914552123705854e-05,0.04157547059528713,0.04156818334800384,3.0066559814535978e-09,3.0016194290244728e-09
307220.0,7.928392093193402e-05,7.927026923622879e-05,0.04163870484629255,0.041631405782250365,7.647168492994137e-10,7.659541794219331e-10
307676.0,7.941659426034815e-05,7.940291830055014e-05,0.041705936481399745,0.04169862485882568,3.6283863113985515e-09,3.6314453788010786e-09
308120.0,7.954582550097956e-05,7.953212593776031e-05,0.0417714162923221,0.041764092457739495,6.1441985086447205e-09,6.145163405286193e-09
308560.0,7.967394056674311e-05,7.966021759161189e-05,0.04183632318163017,0.041828987246857734,7.523782665701378e-09,7.522508816534948e-09
309000.0,7.980210351251558e-05,7.978835710049792e-05,0.041901246990100026,0.04189389895384077,7.521383126475551e-09,7.518086183606648e-09
309444.0,7.993148014388853e-05,7.991771005163697e-05,0.04196677817875889,0.04195941792401076,6.118220528016717e-09,6.1136827463379606e-09
309900.0,8.006440423040064e-05,8.005060981683626e-05,0.04203409843196065,0.04202672562709001,3.510067098276641e-09,3.5048474601695793e-09
310328.0,8.018921320763925e-05,8.017539592981133e-05,0.042097301562,0.042089916960838344,8.011111585550001e-10,7.959918414574546e-10
310800.0,8.032690566758576e-05,8.03130631789764e-05,0.04216702082241816,0.04215962320689006,3.2448537200086627e-09,3.2480760406852773e-09
311212.0,8.044714007360221e-05,8.043327553534003e-05,0.042227893451603694,0.04222048445287861,5.717554205437783e-09,5.719255873209971e-09
311700.0,8.058960816442278e-05,8.057571750924586e-05,0.04230001428452107,0.042292591791756054,7.458715923382524e-09,7.457659551959734e-09
312096.0,8.070526103231425e-05,8.069134914704328e-05,0.04235855394569638,0.04235112048195497,7.642688699974466e-09,7.639969323911169e-09
312580.0,8.084666745976364e-05,8.08327296297639e-05,0.042430121116697576,0.04242267424065725,6.326901740349096e-09,6.322243389994475e-09
312980.0,8.096357625143798e-05,8.094961696731185e-05,0.042489283067129686,0.04248182510445875,4.1677552427863144e-09,4.162486279883315e-09
313480.0,8.110976823237273e-05,8.109578213551301e-05,0.042563255265753955,0.04255578345691081,9.128445126788651e-10,9.097158845691374e-10
313864.0,8.122208594952197e-05,8.12080792614517e-05,0.04262008082917455,0.04261259839808138,2.457998683217587e-09,2.4616211763902933e-09
314380.0,8.13730707411002e-05,8.135903641199449e-05,0.04269646059249859,0.04268896391142726,5.665844828628548e-09,5.667388459276297e-09
314749.0,8.148108317871919e-05,8.146702906101532e-05,0.04275109538721668,0.042743588511859054,7.156119810375497e-09,7.156101565256761e-09
315280.0,8.163657535219654e-05,8.162249276364194e-05,0.04282973724571611,0.04282221569619214,7.646717680112798e-09,7.643731863180387e-09
315633.0,8.173998298650747e-05,8.172588142218644e-05,0.042882030827821216,0.04287449949633309,6.828933622981703e-09,6.8249007834496095e-09
316180.0,8.190028242614127e-05,8.188615141820802e-05,0.04296308539496036,0.042955538873815736,4.034785107739822e-09,4.029460280377973e-09
316517.0,8.199907824350017e-05,8.198492904333614e-05,0.043013035288616906,0.043005479382568094,1.7602065378686579e-09,1.755235422363601e-09
317060.0,8.215832538077661e-05,8.214414684997282e-05,0.04309353945811391,0.04308596841826337,2.591297597992524e-09,2.594907358225872e-09
317401.0,8.225836916772971e-05,8.224417221114054e-05,0.043144108802246325,0.04313652825627352,4.808602828370878e-09,4.8109692002471336e-09
317960.0,8.242243358111939e-05,8.240820646404883e-05,0.043227029154077,0.04321943304707991,7.258790550631327e-09,7.258264323779943e-09
318285.0,8.251785588440179e-05,8.250361124600994e-05,0.04327525135746061,0.04326764621371664,7.725249517831382e-09,7.723335129197525e-09
318860.0,8.268674485564792e-05,8.26724692581835e-05,0.043360590438493954,0.043352969330110507,6.648154896284959e-09,6.64363495571433e-09
319169.0,8.277753863930869e-05,8.276324637806002e-05,0.04340646301528128,0.04339883332191918,5.1668757586278504e-09,5.161907109713065e-09
319760.0,8.295125960154116e-05,8.29369354600433e-05,0.04349422344353825,0.04348657732978668,1.325091604752728e-09,1.3206591620999763e-09
320053.0,8.303741782833955e-05,8.302307783737445e-05,0.04353774391512895,0.043530089644256816,1.3692512844572564e-09,1.372296971810812e-09
320640.0,8.321009334758186e-05,8.319572159306055e-05,0.04362495631169999,0.0436172856896332,5.187424889645865e-09,5.1894811568651645e-09
320937.0,8.329749378146401e-05,8.328310592457065e-05,0.043669094182418385,0.043661415272483135,6.61886525153571e-09,6.6195634340370434e-09
321540.0,8.347501155504086e-05,8.346059099582848e-05,0.04375873155033611,0.04375103580002107,7.728983803105654e-09,7.726381625775792e-09
